formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max,x_axis_min,x_axis_max,x_axis_ticks
03 standard viscosity,pH 1.2,19.333333333333332,1,2.0237025188171747,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,19.666666666666664,1,1.983615088799536,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,20.0,1,1.9409652909403659,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,20.333333333333332,1,1.8966553635795906,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,20.666666666666664,1,1.8533723006803773,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,21.0,1,1.8061384527735478,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,21.333333333333332,1,1.7599520120955812,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,21.666666666666664,1,1.7192556944550965,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,22.0,1,1.6816344921280115,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,22.333333333333332,1,1.643644889507302,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,22.666666666666664,1,1.6036388088481812,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,23.0,1,1.5653199741435035,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,23.333333333333332,1,1.5242034884357913,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,23.666666666666664,1,1.4907984836698698,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 1.2,24.0,1,1.4754436324725457,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,0.0,1,1.2208129912399155,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,0.3333333333333333,1,1.3583985516924126,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,0.6666666666666666,1,1.6105082431850897,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,1.0,1,1.7751825965662054,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,1.3333333333333333,1,1.9062493878822955,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,1.6666666666666665,1,2.0206923978690883,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,2.0,1,2.122694505037914,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,2.333333333333333,1,2.216721126593361,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,2.6666666666666665,1,2.3040137114365846,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,3.0,1,2.377303120687353,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,3.333333333333333,1,2.4468625443321614,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,3.6666666666666665,1,2.517910638234727,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,4.0,1,2.586496015670213,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,4.333333333333333,1,2.648738518155782,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,4.666666666666666,1,2.700196174449836,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,5.0,1,2.7496594399679473,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,5.333333333333333,1,2.803159269316951,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,5.666666666666666,1,2.859415631631275,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,6.0,1,2.915222959236671,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,6.333333333333333,1,2.969433883868287,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,6.666666666666666,1,3.0277110507649616,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,7.0,1,3.0636338274792623,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,7.333333333333333,1,3.0876784044873795,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,7.666666666666666,1,3.120235349982935,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,8.0,1,3.1601742124085535,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,8.333333333333332,1,3.213992491356156,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,8.666666666666666,1,3.2568897000994226,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,9.0,1,3.290352134621377,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,9.333333333333332,1,3.3203436762676395,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,9.666666666666666,1,3.3437934974550743,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,10.0,1,3.3674706554482183,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,10.333333333333332,1,3.392447432073484,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,10.666666666666666,1,3.406048168098651,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,11.0,1,3.4112730564335423,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,11.333333333333332,1,3.412136698867768,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,11.666666666666666,1,3.420614343587232,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,12.0,1,3.4281238777842082,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,12.333333333333332,1,3.434216266749766,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,12.666666666666666,1,3.4343426968793125,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,13.0,1,3.435680007122824,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,13.333333333333332,1,3.4474077371677874,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,13.666666666666666,1,3.456443039665227,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,14.0,1,3.443544792176765,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,14.333333333333332,1,3.426393625072341,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,14.666666666666666,1,3.411031177195091,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,15.0,1,3.395095341969758,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,15.333333333333332,1,3.3765294039086498,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,15.666666666666666,1,3.3567027259641784,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,16.0,1,3.338792087729451,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,16.333333333333332,1,3.3207998338007685,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,16.666666666666664,1,3.3015964029737788,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,17.0,1,3.2806713261808307,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,17.333333333333332,1,3.2586917746219712,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,17.666666666666664,1,3.236058407158439,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,18.0,1,3.215615901705026,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,18.333333333333332,1,3.1916155455638155,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,18.666666666666664,1,3.1696873376960637,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,19.0,1,3.1482025256347477,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,19.333333333333332,1,3.1181198711955953,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,19.666666666666664,1,3.0793411387615195,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,20.0,1,3.0453257950110553,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,20.333333333333332,1,3.021054474765911,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,20.666666666666664,1,3.0249272136402086,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,21.0,1,3.019200759767915,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,21.333333333333332,1,2.98088441733814,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,21.666666666666664,1,2.9107385478342174,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,22.0,1,2.844008666102776,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
03 standard viscosity,pH 4.5,22.333333333333332,1,2.803433794832984,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
