formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max
03 standard viscosity,pH 1.2,8.5,1,3.033969976517335,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,9.0,1,3.0500791581300053,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,9.5,1,3.0245928880026587,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,10.0,1,3.0040345994982083,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,10.5,1,2.986255975662756,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,11.0,1,2.944742238486007,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,11.5,1,2.9180275108739715,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,12.0,1,2.8862131554055783,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,12.5,1,2.82545586683174,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,13.0,1,2.762400070849722,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,13.5,1,2.711037674522221,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,14.0,1,2.6566810557338973,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,14.5,1,2.6052241626768047,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,15.0,1,2.553325371869739,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,15.5,1,2.505125648694941,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,16.0,1,2.4416959743480184,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,16.5,1,2.384897505286339,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,17.0,1,2.322237956460289,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,17.5,1,2.251839262432483,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,18.0,1,2.1906775095957554,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,18.5,1,2.129400717262133,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,19.0,1,2.0629416694970035,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,19.5,1,2.005261230959137,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,20.0,1,1.9408966324469816,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,20.5,1,1.8744179549264295,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,21.0,1,1.8075795507251142,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,21.5,1,1.7373483943773078,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,22.0,1,1.6835514518714918,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,22.5,1,1.6221450118508944,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,23.0,1,1.5652497635299232,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,23.5,1,1.505193668080009,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 1.2,24.0,1,1.4692057070546602,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,0.0,1,1.118338304471056,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,0.5,1,1.5184387165066504,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,1.0,1,1.7796618637067374,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,1.5,1,1.9685324508945576,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,2.0,1,2.12075709685557,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,2.5,1,2.2663718608872863,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,3.0,1,2.379313636745859,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,3.5,1,2.479916108959425,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,4.0,1,2.5893691848818055,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,4.5,1,2.675975802183343,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,5.0,1,2.7497756805017635,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,5.5,1,2.831305801639239,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,6.0,1,2.916130723609689,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,6.5,1,2.995146092092181,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,7.0,1,3.065728828147027,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,7.5,1,3.09608491989296,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,8.0,1,3.1589576933920966,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,8.5,1,3.2395811383658066,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,9.0,1,3.291215678127489,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,9.5,1,3.3334634238030936,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,10.0,1,3.3676762280688735,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,10.5,1,3.402625552142536,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,11.0,1,3.4104230660790336,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,11.5,1,3.4151211622074817,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,12.0,1,3.4293094323010185,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,12.5,1,3.4359663050844103,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,13.0,1,3.4293079483793103,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,13.5,1,3.460412431306791,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,14.0,1,3.444332655675753,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,14.5,1,3.417479113801956,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,15.0,1,3.3969376802346574,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,15.5,1,3.3658371544317323,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,16.0,1,3.338505789767865,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,16.5,1,3.311882255758853,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,17.0,1,3.2817774414221903,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,17.5,1,3.24743405204608,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,18.0,1,3.2153056631398793,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,18.5,1,3.1792889047173873,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,19.0,1,3.14950066034516,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,19.5,1,3.099755647558702,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,20.0,1,3.0423620076471436,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,20.5,1,3.0125079760791817,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,21.0,1,3.0336756246073793,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,21.5,1,2.951447070985868,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,22.0,1,2.8353435526074975,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,22.5,1,2.794833973892871,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,23.0,1,2.774080339521287,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,23.5,1,2.784947592831669,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 4.5,24.0,1,2.74760866016709,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,0.0,1,1.1196236659717473,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,0.5,1,1.492696362124348,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,1.0,1,1.6731045237607063,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,1.5,1,1.795389885704964,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,2.0,1,1.9378982504293985,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,2.5,1,2.048607941237655,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,3.0,1,2.1678018347269137,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,3.5,1,2.254276148899329,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,4.0,1,2.340406245993488,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,4.5,1,2.527243784013262,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,5.0,1,2.54159963163784,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,5.5,1,2.5505482779418216,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,6.0,1,2.7456949169114853,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,6.5,1,2.8087804289144347,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,7.0,1,2.920164585649939,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,7.5,1,2.9221645367611373,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,8.0,1,3.0320635714068356,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,8.5,1,3.101586940503824,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,9.0,1,3.1663087307918136,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,9.5,1,3.223073120188132,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,10.0,1,3.252175925856639,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,10.5,1,3.331088938210042,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
