formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_normalized_projected_area,sd_normalized_projected_area,source_videos,y_axis_min,y_axis_max
02 low viscosity,pH 1.2,9.833333333333334,1,2.0348914027952905,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.0,1,1.988226571240832,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.166666666666666,1,1.9472642028805345,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.333333333333334,1,1.904240885116056,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.5,1,1.8629703954962795,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.666666666666666,1,1.8319176330604343,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,10.833333333333334,1,1.7868697721501003,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.0,1,1.7572741480047596,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.166666666666666,1,1.714249054325241,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.333333333333334,1,1.686954128114511,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.5,1,1.656288515157435,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.666666666666666,1,1.6067058551918876,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,11.833333333333334,1,1.571938766449413,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.0,1,1.5368537889147382,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.166666666666666,1,1.5054991209220552,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.333333333333334,1,1.4818883304622708,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.5,1,1.4492097178071002,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.666666666666666,1,1.417253014615781,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,12.833333333333334,1,1.3772505283347245,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.0,1,1.3531851036246425,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.166666666666666,1,1.32175762311531,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.333333333333334,1,1.3019890248450514,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.5,1,1.2769992363565328,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.666666666666664,1,1.247213589301888,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,13.833333333333336,1,1.2300502583956383,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.0,1,1.196804240885116,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.166666666666666,1,1.1851382549858815,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.333333333333334,1,1.1423076240032677,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.499999999999998,1,1.1141424994228275,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.666666666666668,1,1.0926166332202667,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,14.833333333333334,1,1.0720906071853522,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.0,1,1.0429682643982312,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.166666666666666,1,1.02832318101902,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.333333333333332,1,1.0119980820117565,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.500000000000002,1,0.9892299632385588,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.666666666666666,1,0.985648830559946,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,15.833333333333334,1,0.9607167593102346,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.0,1,0.9611163401942852,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.166666666666664,1,0.9880170132660854,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.333333333333336,1,0.9679793638672326,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.5,1,0.9334822142108722,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.666666666666668,1,0.9065406950931468,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.833333333333332,1,0.877128878154469,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,16.999999999999996,1,0.7837317302740237,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,17.166666666666668,1,0.7099247012022945,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,17.333333333333332,1,0.6665932621783374,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,17.5,1,0.6306762684473175,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,17.666666666666668,1,0.6083991901827417,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,17.833333333333332,1,0.6020103358255341,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.000000000000004,1,0.5881200163384184,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.166666666666668,1,0.5581993997407164,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.33333333333333,1,0.544406755580813,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.5,1,0.5174821076559697,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.666666666666668,1,0.5247500399580884,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,18.83333333333333,1,0.4931156653465698,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.0,1,0.480466710472571,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.166666666666668,1,0.5136718819371682,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.33333333333333,1,0.5268340762577918,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.5,1,0.4703919444493775,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.666666666666668,1,0.4333188300271715,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,19.83333333333333,1,0.4051989912802571,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.0,1,0.3880631870571311,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.166666666666668,1,0.3754062405654513,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.33333333333333,1,0.367223712017617,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.5,1,0.3558818306132235,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.666666666666668,1,0.3432728338276297,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,20.83333333333333,1,0.3217931414161146,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.0,1,0.3138539132287911,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.166666666666668,1,0.3135058338809071,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.33333333333333,1,0.335980926672468,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.5,1,0.3259221438846366,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.666666666666668,1,0.3142623736880428,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,21.83333333333333,1,0.3260242589994495,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.0,1,0.3447175407128523,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.166666666666668,1,0.3834875419559928,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.33333333333333,1,0.354945035429505,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.5,1,0.3996590243122769,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.666666666666668,1,0.4203528743184926,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,22.83333333333333,1,0.460277220337779,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.0,1,0.3943232875739225,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.166666666666668,1,0.3926201850503472,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.33333333333333,1,0.3747127457422436,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.5,1,0.3950762755509776,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.666666666666668,1,0.3850530110639507,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.83333333333333,1,0.4382958319274005,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 1.2,23.991666666666667,1,0.3950372054200927,0.0,02-pH1.2T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.0,1,1.0,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.1666666666666666,1,1.1970563669458558,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.3333333333333333,1,1.429164462103137,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.5,1,1.5100711117322712,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.6666666666666666,1,1.5848249493366344,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,0.8333333333333334,1,1.6763917035203135,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.0,1,1.7396086026228483,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.1666666666666667,1,1.7990186780605164,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.3333333333333333,1,1.853255932355672,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.5,1,1.8877585994615875,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.6666666666666667,1,1.9303574221414717,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,1.8333333333333333,1,1.951248365295345,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.0,1,1.9912732560654611,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.1666666666666665,1,2.034763887086416,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.333333333333333,1,2.086821535174851,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.5,1,2.123051249030824,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.6666666666666665,1,2.149512666673322,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,2.833333333333333,1,2.1735066369840905,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.0,1,2.2318951260012048,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.1666666666666665,1,2.258825741315684,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.333333333333333,1,2.351280976197369,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.5,1,2.3808637230336127,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.666666666666667,1,2.409251846009989,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,3.833333333333333,1,2.4383304549220832,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.0,1,2.453542775187762,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.166666666666667,1,2.473482012425419,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.333333333333333,1,2.5006056310375926,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.500000000000001,1,2.575419366217102,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.666666666666667,1,2.517897728218081,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,4.833333333333333,1,2.5998193089816413,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.0,1,2.687387900024292,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.166666666666667,1,2.538933423845225,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.333333333333333,1,2.7233164621830004,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.5,1,2.6301241543627065,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.666666666666667,1,2.802988556235504,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,5.833333333333333,1,2.819019476694852,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.0,1,2.882161503828453,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.166666666666667,1,2.8996782169157407,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.333333333333333,1,2.871666117605561,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.5,1,2.922311181213458,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.666666666666667,1,2.9367065651070003,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,6.833333333333332,1,2.799456263123392,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.0,1,2.9636255336707564,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.166666666666667,1,2.9731409290113904,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.333333333333334,1,2.984187040161324,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.5,1,3.002818513674949,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.666666666666666,1,3.008004645389717,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,7.833333333333333,1,3.0129095912656023,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.0,1,3.0171989231747047,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.166666666666668,1,3.030774043053046,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.333333333333334,1,3.038339439558355,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.499999999999998,1,3.039861836259996,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.666666666666666,1,3.0405123904789475,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,8.833333333333334,1,3.0473556884394357,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.000000000000002,1,3.0480395190890244,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.166666666666666,1,3.044028045375741,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.333333333333334,1,3.057822789696286,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.5,1,3.057593182324891,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.666666666666666,1,3.038252920838699,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,9.833333333333334,1,3.023343416091816,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.0,1,3.022065601155357,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.166666666666666,1,3.011641759258335,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.333333333333334,1,2.9979917674110603,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.5,1,2.9804600799299865,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.666666666666666,1,2.960790381780489,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,10.833333333333334,1,2.9360726491033664,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.0,1,2.923164721659296,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.166666666666666,1,2.9080555583285914,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.333333333333334,1,2.9023403313666964,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.5,1,2.890375790731183,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.666666666666666,1,2.8753165420464337,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,11.833333333333334,1,2.843890280952904,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.0,1,2.821165806470934,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.166666666666666,1,2.8007723459550835,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.333333333333334,1,2.775404059059009,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.5,1,2.7710515019316966,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.666666666666666,1,2.751015763045193,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,12.833333333333334,1,2.73495322997674,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
