relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-2.docx,.docx,ok,,35638,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003 || slot_2,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,65418,9469,1,6,6,100.0,1,1,1,8,8,100.0,59.05,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,87.22
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1-3.docx,.docx,ok,,35321,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1,拜新同,易释,BJ86516,2506K003,BJ86516 vs 2506K003,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003 || slot_3,硝苯地平 || 拜新同 vs 易释 || BJ86516 vs 2506K003 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,易释,2506K003,拜新同 vs 易释,same,same,61899,8912,1,6,5,83.33,1,1,1,8,8,100.0,58.61,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,6,3,7,1,92.5,100.0,84.89
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-1.docx,.docx,ok,,34246,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || slot_1,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,61104,8890,1,6,5,83.33,1,1,1,8,8,100.0,61,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-2.docx,.docx,ok,,34297,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || slot_2,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,61085,8832,1,6,5,83.33,0,1,1,8,8,100.0,58.31,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.81
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1-3.docx,.docx,ok,,38913,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs03-硝苯地平控释片30mg-奈特-240419111-Side-36h-750X-1,拜新同,奈特,BJ86516,240419111,BJ86516 vs 240419111,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || slot_3,硝苯地平 || 拜新同 vs 奈特 || BJ86516 vs 240419111 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奈特,240419111,拜新同 vs 奈特,same,same,70493,10108,1,6,6,100.0,1,1,1,8,8,100.0,58.83,0,0,100.0,1,0,0,13,generic,1,29.0,0,1,1,7,3,7,1,96.25,100.0,88.79
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-1.docx,.docx,ok,,35573,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || slot_1,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,same,same,65296,9393,1,6,5,83.33,1,1,1,8,8,100.0,65.19,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,3,6,1,92.5,100.0,84.81
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-2.docx,.docx,ok,,34991,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || slot_2,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,same,same,62200,8920,1,6,6,100.0,0,1,1,8,8,100.0,58.72,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,86.23
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1-3.docx,.docx,ok,,35612,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs04-硝苯地平控释片30mg-欣适平-58-240203-Side-36h-750X-1,拜新同,欣适平,BJ86516,58,BJ86516 vs 58,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || slot_3,硝苯地平 || 拜新同 vs 欣适平 || BJ86516 vs 58 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣适平,58,拜新同 vs 欣适平,same,same,63578,9152,1,6,6,100.0,1,1,1,8,8,100.0,63.84,0,0,100.0,1,0,0,14,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,87.22
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-1.docx,.docx,ok,,34018,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || slot_1,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,58696,8486,1,6,5,83.33,1,1,1,8,8,100.0,59.16,2,0,98.91,1,0,0,7,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.73
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-2.docx,.docx,ok,,35044,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || slot_2,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,64358,9309,1,6,5,83.33,0,1,1,8,8,100.0,61.97,2,0,98.91,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.73
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1-3.docx,.docx,ok,,34293,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs05-硝苯地平控释片30mg-久保平-22400938-Side-36h-750X-1,拜新同,久保平,BJ86516,22400938,BJ86516 vs 22400938,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || slot_3,硝苯地平 || 拜新同 vs 久保平 || BJ86516 vs 22400938 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,久保平,22400938,拜新同 vs 久保平,same,same,61662,8950,1,6,5,83.33,1,1,1,8,8,100.0,59.7,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-1.docx,.docx,ok,,35121,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || slot_1,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,same,same,63337,9171,1,6,6,100.0,1,1,1,8,8,100.0,59.34,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,7,1,8,1,82.92,100.0,86.71
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-2.docx,.docx,ok,,35093,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || slot_2,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,same,same,59887,8699,1,6,6,100.0,1,1,1,7,8,100.0,58.39,1,0,99.38,1,0,0,6,generic,1,29.0,0,1,1,6,1,8,1,79.17,100.0,86.13
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1-3.docx,.docx,ok,,35622,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1,拜新同,立方,BJ86516,2503501,BJ86516 vs 2503501,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || slot_3,硝苯地平 || 拜新同 vs 立方 || BJ86516 vs 2503501 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,立方,2503501,拜新同 vs 立方,same,same,62165,8956,1,6,6,100.0,0,1,1,8,8,100.0,60.75,2,0,98.91,1,0,0,14,structured,0,40.0,0,1,1,6,0,7,0,72.5,100.0,86.71
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-1.docx,.docx,ok,,37122,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1,拜新同,一品红,BJ86516,302125001,BJ86516 vs 302125001,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || slot_1,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,一品红,302125001,拜新同 vs 一品红,same,same,68806,9981,1,6,5,83.33,1,1,1,9,8,100.0,61.39,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,7,2,7,1,89.58,100.0,84.45
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-2.docx,.docx,ok,,35563,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1,拜新同,一品红,BJ86516,302125001,BJ86516 vs 302125001,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || slot_2,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,一品红,302125001,拜新同 vs 一品红,same,same,64982,9443,1,6,5,83.33,0,1,1,8,8,100.0,62.34,2,0,98.91,1,0,0,6,generic,1,29.0,0,1,1,6,1,8,1,79.17,100.0,82.73
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1-3.docx,.docx,ok,,34325,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs07-硝苯地平控释片30mg-一品红-302125001-Side-36h-750X-1,拜新同,一品红,BJ86516,302125001,BJ86516 vs 302125001,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || slot_3,硝苯地平 || 拜新同 vs 一品红 || BJ86516 vs 302125001 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,一品红,302125001,拜新同 vs 一品红,same,same,61081,8929,1,6,5,83.33,1,1,1,8,8,100.0,59.08,1,0,99.45,1,0,0,5,generic,1,29.0,0,1,1,8,2,7,1,93.33,100.0,84.93
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-1.docx,.docx,ok,,35617,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1,拜新同,欣然,BJ86516,25053401,BJ86516 vs 25053401,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || slot_1,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || 1,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣然,25053401,拜新同 vs 欣然,different,different,65161,9400,1,6,5,83.33,1,1,1,8,8,100.0,62.78,1,0,99.45,1,0,0,11,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.81
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-2.docx,.docx,ok,,35018,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1,拜新同,欣然,BJ86516,25053401,BJ86516 vs 25053401,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || slot_2,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || 1,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣然,25053401,拜新同 vs 欣然,different,different,63659,9157,1,6,6,100.0,0,1,1,8,8,100.0,61.81,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,6,1,85.83,100.0,87.22
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1-3.docx,.docx,ok,,34708,硝苯地平,硝苯地平,,,side,slot_3,,variant_fallback,slot_3,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs08-硝苯地平控释片30mg-欣然-25053401-Side-36h-750X-1,拜新同,欣然,BJ86516,25053401,BJ86516 vs 25053401,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || slot_3,硝苯地平 || 拜新同 vs 欣然 || BJ86516 vs 25053401 || 1,0,insufficient,different,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,欣然,25053401,拜新同 vs 欣然,different,different,60020,8692,1,6,6,100.0,1,1,1,8,8,100.0,58.89,0,0,100.0,1,0,0,5,generic,1,29.0,0,1,1,5,1,8,1,75.42,100.0,85.66
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-1.docx,.docx,ok,,33362,硝苯地平,硝苯地平,,,side,slot_1,,variant_fallback,slot_1,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1,拜新同,居安诺,BJ86516,Q332411291,BJ86516 vs Q332411291,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || slot_1,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,居安诺,Q332411291,拜新同 vs 居安诺,same,same,58555,8463,1,6,5,83.33,1,1,1,8,8,100.0,57.25,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,1,7,1,82.92,100.0,83.45
硝苯地平/side/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1-2.docx,.docx,ok,,34628,硝苯地平,硝苯地平,,,side,slot_2,,variant_fallback,slot_2,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs09-硝苯地平控释片30mg-居安诺-Q332411291-Side-36h-750X-1,拜新同,居安诺,BJ86516,Q332411291,BJ86516 vs Q332411291,cross_manufacturer,1,1,1,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || slot_2,硝苯地平 || 拜新同 vs 居安诺 || BJ86516 vs Q332411291 || 1,0,insufficient,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,居安诺,Q332411291,拜新同 vs 居安诺,same,same,62863,9149,1,6,6,100.0,0,1,1,8,8,100.0,62.19,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,85.14
